comment_id,author_name,topic,video_title,video_channel,text,annotator_1_label,annotator_2_label,annotator_3_label,sentiment_label
UgzYvwLI6rBRwoeoBHh4AaABAg,@chielsteel,Climate Change,"Global sea levels could rise more than expected because of climate change, according to a new study",NPR,Yes and global stupidity/ denierlevel is also rising.,negative,negative,negative,negative
UgyeBjKtySWo3z2i-xV4AaABAg,@Breatropolitan,Climate Change,Is climate change as bad for our health as COVID-19?,Simon Clark,"Hotter and wetter summers would mean more mosquitos.
And mosquitos alone would cost more human lives than heatstrokes from all heat waves.

For starters, imagine Europe having to worry about malaria outbreaks every summer.",negative,negative,negative,negative
UgxE3CY16HK4H2tiIC54AaABAg,@archimedes5543,Climate Change,The Climate Crisis Is POLITICAL! #historyshorts #climatechange #history,Redacted History,"I didn't realize you grew up in Cleveland. I live not far from Cleveland, the land of Perogies and Pink Flamingos. The city is celebrating it's 200th birthday.  We also had a supreme court case regarding racial discrimination in housing practices with the city's name on it. 

We aren't prepared for it.  After a decade we have the flooding somewhat under control, but it's only going to get worse.",negative,negative,negative,negative
UgzpHajIDPCMzYdEDnV4AaABAg,@Official_Yuvraj_Sharma,Climate Change,Climate Change is a Spiritual Problem || Acharya Prashant (2025),Acharya Prashant,🧡🤍💚,positive,positive,positive,positive
UgxLHJ2qKzieQCdQ2j94AaABAg,@GustavoAguilar-n9d1n,Climate Change,Joe Rogan schools Bernie Sanders on climate change,News24,"Buddy 475 million years ago we barely even had plants no wonder the climate was different 😂😂

Climate change us about the past 500-1000 years and the scale at which the earth is warming",negative,negative,negative,negative
UgyiGXgN119hUkp56kN4AaABAg,@markhooper5822,Climate Change,Hotter heatwaves are a symptom of climate change,Dr Gilbz,Yes fossil fuels everyone everywhere in the world 🌎 we use combustion engines 😔,negative,negative,negative,negative
UgwFdRmnu6imqQr7Ptt4AaABAg,@Beekind21another,Climate Change,"Climate change fueled Canada's wildfires, study says, as Trump blames mismanagement",Associated Press,The ONLY one that doesn’t know this is the idiot in the oval.,negative,negative,negative,negative
UgwRGIaagx4jlwqZpeB4AaABAg,@janetjenkins2674,Climate Change,Is climate change fuelling diseases like Ebola? The Climate Question podcast - BBC World Service,BBC World Service,you have ebola because pple are eating bush meat that hasnt been cleaned and refrigerated  for safe keeping,neutral,neutral,neutral,neutral
UgzU2XPRPJ2Mrpxg9i94AaABAg,@NatashaBezbrozh,Climate Change,2026 isn't breaking heat records - yet. El Nino is forecast to spike temperatures,Associated Press,Stop gaslighting people,negative,negative,negative,negative
Ugzd1veKIuwcjWVqEgx4AaABAg,@exiegelastweekgamer1571,Climate Change,"""It's clear to me that climate change is the single greatest threat to human security that we face""",Green Party of England & Wales,"Green Party talking some common sense about the climate crisis. Unlike Nigel ""Admitted to being in the Epstein Files"" Farage, who is paid for by the oil tycoons of the world, much like his idol, Donald ""Flew on Epstein's plane during his presidential run"" Trump.",negative,negative,negative,negative
UgwNEgwijTw6jAtxgqh4AaABAg,@pvmagnus,Climate Change,Climate crisis is 'biggest threat since WW2': Is this hysterics or hard truth?,LBC,Have you not seen the UK security report that outlines the fact it's an existential urgent emergency?,negative,negative,negative,negative
UgwwX-U0cEruyAgyG554AaABAg,@r.a.6459,Climate Change,Record heatwave 'impossible' without climate change #weather #heatwave #climatechange,ITV News,"Yet billionaires continue to fly in their private jets, emitting thousands of tons of methane into the atmosphere.

By 2100, expect +4°C warmer than preindustrial levels. By then, tens of millions of people would die every year from heat related events.

GREED will be the demise of our species.",negative,negative,negative,negative
UgwRBgxQhxOddzYXg3l4AaABAg,@bobd251,Climate Change,JUST IN: Sheldon Whitehouse And Ron Johnson Get Into Climate Change Debate On Senate Floor,Forbes Breaking News,Whitehouse is an idiot. Good God help us. He is a wind up talking point stooge..,negative,negative,negative,negative
UgyfdLEXDItaiobQiTp4AaABAg,@alistairclark4917,Climate Change,Climate Change is Destroying Lives... Now,ClimateAdam,Sounds like Japan has an aging population problem more than a climate problem.  Worth mentioning that more people die of cold than heat.,negative,neutral,neutral,neutral
UgwOFXekpFtqn3OzQMt4AaABAg,@RulgertGhostalker,Climate Change,Climate Change Is Already Affecting Your Health. Here's What We Can Do.,Carnegie Endowment,"sub-saharans are the cause of climate change.
and climate change is only a symptom of near term global starvation.",negative,negative,negative,negative
Ugyzl_7oXFoL7dMzxlJ4AaABAg,@EKwasme,Climate Change,Climate change fueled the 2026 snow drought,9NEWS,Maybe we should start cutting back on our water usage stop growing lawns golf course is shut down. Start flushing your toilet once or twice a day.,neutral,neutral,neutral,neutral
UgwaKz6HWaD1JmGWL6F4AaABAg,@RichardTavilla,Climate Change,Climate change reality check,ABC News,Scientist only get funding if they tow the party line it was always a hoax,negative,negative,negative,negative
UgzXCvZgSgox1AZsDaN4AaABAg,@paul5540,Climate Change,Climate change: Are there too many people? - 6 Minute English,BBC Learning English,We 2 legs astroids,neutral,neutral,neutral,neutral
UgwD2D5bQOT9vgFBJRN4AaABAg,@davidcanatella4279,Climate Change,Do we Need Nuclear Energy to Stop Climate Change?,Kurzgesagt – In a Nutshell,If humanity was responsible enough to handle nuclear waste then they'd be responsible enough not to make any. We're fucked because people are stupid and our planet is a daily growing toxic dump remaining toxic for over a million years. The future is absolutely hopeless because people can't think outside the box of this stupid culture.,negative,negative,negative,negative
UgzMk_mAWjCR8_5z_Ih4AaABAg,@VallukingMurading,Climate Change,Climate Change – MIND MAP ENVIRONMENT | Drishti IAS ENGLISH,Drishti IAS : English,I enjoyed the clarity of this video.,positive,positive,positive,positive
UgyA7Iry3n5snkcb_dx4AaABAg,@jeremytoms5163,Climate Change,1976 was an outlier. This isn't. ☀️ #summer #sun #climatechange #physics #nature,The Royal Society,"The one thing I’ve noticed is that winters are nowhere near as severe as in the 70s and 80s. They don’t seem to be as cold,just wet. Also,where the hell have all the insects gone? I rode motorbikes in the 70s and 80s and you had to clean your visor and helmet of insects after every trip. Now,be lucky to have one insect a month. Theres just not the swarms of flying insects that there used to be.",negative,negative,negative,negative
UgwzHMOEWs4NQ4YL7jV4AaABAg,@AliyahPacea-l5v,Climate Change,How climate change is changing hurricanes,The Weather Channel,Typhoon,neutral,neutral,neutral,neutral
Ugz8S5yx79leZwlt3KN4AaABAg,@FrankWhyteDaDon,Climate Change,“I’m F—-ing Terrified” - Economist REFUSED To Have Kids Over Climate Change,Valuetainment,This guys a looney toon,negative,negative,negative,negative
Ugw64axv61alWPy3h9x4AaABAg,@saguntum-iberian-greekkons7014,Climate Change,Can wildlife adapt to climate change? - Erin Eastwood,TED-Ed,"The population of some african elephants also, the tendency seems to be longer the tusks, the risker youl get hunter for ivory.
So new populations of elephants have shorter tusks",neutral,neutral,neutral,neutral
UgwYG9SzP8SQn4IOsFB4AaABAg,@StarsiegeMercenaries,Climate Change,Cut for Time: Climate Change (Kumail Nanjiani) - SNL,Saturday Night Live,8 years later... we're totally under water Woahhhh.,negative,negative,negative,negative
UgyrCcfoMQ3E3qIy0pd4AaABAg,@garnetnewton-wade4091,Climate Change,"Climate Change: New Data, New Debate",Bulletin of the Atomic Scientists,"WHY METHANE REDUCTION SHOULD BE A NATIONAL AND INTERNATIONAL PRIORITY
Executive Summary
Methane is responsible for approximately one-quarter of the warming the world is experiencing today. Although carbon dioxide remains the principal long-term driver of climate change, methane is a uniquely important target because it combines extraordinary warming power with a relatively short atmospheric lifetime.
Over a twenty-year period, methane traps more than eighty times as much heat as carbon dioxide. However, unlike carbon dioxide, which can remain in the atmosphere for centuries, methane breaks down after roughly twelve years. This means reductions made today can slow warming within years rather than decades.
The United Nations Environment Programme's Global Methane Assessment concluded that a 45% reduction in global methane emissions by 2030 could prevent approximately 0.3°C of warming by the 2040s. In climate terms, this is an enormous achievement and may represent one of the largest opportunities currently available to reduce near-term warming.
Why This Matters
The climate challenge is often presented as requiring sacrifices today for benefits many decades in the future. Methane is different.
Reducing methane emissions can produce measurable results within the lifetime of people alive today. It therefore represents one of the few climate policies capable of delivering both immediate and long-term benefits.
In practical terms, reducing methane emissions buys time:
• Time to continue decarbonising energy systems.
• Time to develop and deploy new technologies.
• Time to improve climate resilience and adaptation.
• Time to avoid crossing dangerous climate tipping points.
Current UK Position
The United Kingdom has already demonstrated success.
Since 1990, UK methane emissions have fallen by more than 60%, one of the largest reductions achieved by any major industrialised nation.
The UK is a signatory to the Global Methane Pledge, which seeks a 30% reduction in methane emissions by 2030.
The Environment Agency has introduced a Methane Action Plan, while the Government has published a national methane strategy addressing agriculture, waste management, and energy infrastructure.
Despite this progress, methane still accounts for approximately 14% of UK greenhouse gas emissions.
Opportunities for Further Action
Energy Infrastructure
Methane leaks from oil and gas production, storage, and distribution systems remain among the easiest emissions to address.
Modern technologies now allow leaks to be detected rapidly using satellites, drones, sensors, and infrared imaging equipment.
Many repairs pay for themselves because captured methane can be sold as fuel rather than being lost into the atmosphere.
Agriculture
Agriculture remains the largest source of UK methane emissions.
Opportunities include:
• Feed additives that significantly reduce methane production in cattle.
• Improved livestock breeding programmes.
• Better herd health and productivity.
• Enhanced manure management systems.
• Anaerobic digestion technologies that convert waste into energy.
Waste Management
Landfill sites remain substantial methane sources.
Additional reductions could be achieved through:
• Expanded landfill gas capture.
• Greater recycling rates.
• Increased composting.
• Improved monitoring of legacy landfill sites.
• Expansion of biogas recovery systems.
Economic Considerations
The cost of a comprehensive methane reduction programme would be significant but manageable.
Depending on ambition and scope, national investment could amount to several billion pounds annually.
However, this must be viewed against:
• Tens of billions of pounds in future climate-related damages.
• Reduced health costs resulting from improved air quality.
• Increased energy recovery from captured methane.
• Job creation in environmental technologies and infrastructure.
• Enhanced energy security.
Many methane reduction measures generate direct economic returns through recovered energy and improved efficiency.
International Leadership
Britain cannot solve climate change alone.
However, Britain has historically exercised influence disproportionate to its size by demonstrating workable solutions that others subsequently adopted.
If the UK develops a successful methane reduction strategy, it can use its diplomatic, scientific, and economic influence to encourage wider international action.
Potential avenues include:
• Working closely with European partners.
• Supporting the Global Methane Pledge.
• Expanding cooperation through the Climate and Clean Air Coalition.
• Providing technical expertise to developing nations.
• Supporting global methane monitoring systems.
A successful international methane initiative could become one of the most effective climate interventions of the twenty-first century.
Conclusion
Methane reduction is not a substitute for reducing carbon dioxide emissions. Both are essential.
However, methane represents a rare opportunity to achieve substantial climate benefits quickly, affordably, and using technologies that largely already exist.
If carbon dioxide reduction is the marathon required to stabilise the climate over the coming century, methane reduction is the sprint that can slow warming immediately and buy humanity precious time.
For that reason, methane reduction deserves to become a central pillar of British climate policy and a major focus of British international leadership.",positive,neutral,neutral,neutral
