comment_id,author_name,topic,video_title,video_channel,text,annotator_1_label,annotator_2_label,annotator_3_label,sentiment_label,clean_text
Ugwqz3uYo7CFMo6YesF4AaABAg,@RBenino,Video Games,04 - Video Games - Lana Del Rey,Yeyden Zoé Vega,❤,positive,positive,positive,positive,
UgwpD5h3EMGwpJegabt4AaABAg,@Purple-m4s,Video Games,Video Game Glitches be like… pt. 5 #gaming #shorts,NicsNite,IS THAT IS REALITY?,neutral,neutral,neutral,neutral,reality
UgweJ4he8fZMC-TJe5p4AaABAg,@igorigorev6566,Video Games,The Friend That's Too Good at Video Games,CircleToonsHD,"I mean... most games use surprisingly similar mechanics for all kinds of stuff. The more you play, the better you get at gaming generally,
The ""Oh, nice, the game tells me to go left! I'm going left!"" Gradually turns into ""Game tells me to go left. Which means there are goodies to the right.""",neutral,neutral,neutral,neutral,mean games use surprisingly similar mechanics kinds stuff play better get gaming generally oh nice game tells go left going left gradually turns game tells go left means goodies right
Ugxo_k3E5GDGAjV8HQl4AaABAg,@NextYanGaming,Video Games,Gaming in Year 2067,Adhemz,Y'all,neutral,neutral,neutral,neutral,
Ugyx3GQua9RmJIpEaap4AaABAg,@asog88,Video Games,Your man is a 🚩 if he plays these video games,JourdanGames,What about friendly in arc Raider?😭,neutral,neutral,neutral,neutral,friendly arc raider
Ugy43lOf9kGS3PJye514AaABAg,@DTl-s4r,Video Games,Why you should never play video games in class #shorts,Zach King,I misheard to bro I forget to freaking tweak,neutral,neutral,neutral,neutral,misheard bro forget freaking tweak
UgyZEq1L4St9qdbb0QN4AaABAg,@GraceWambui-m1k,Video Games,Ramp Car Racing - Car Racing 3D - Android Gameplay,Gaming aadii ,Can you please send me the game,neutral,neutral,neutral,neutral,please send game
UgwgyqWP6ohDMyG0D994AaABAg,@CT-7567_CPTNRex,Video Games,This goes hard.👀 #gaming #starwars #darthvader #videogames #trending #shorts #lightsaber #4k #jedi,Bloooski,Oh thats jedi master Revan. Yeah vader isnt winning this one,neutral,neutral,neutral,neutral,oh thats jedi master revan yeah vader isnt winning one
UgyzFgxwoWUHqjC5zTJ4AaABAg,@ellenroejade1258,Video Games,Lana Del Rey - Video Games (Piano Karaoke),Sing2Piano | Piano Karaoke Instrumentals,"hii, i hope you're doing well. thank u",positive,positive,positive,positive,hii hope well thank u
UgzvqUkqC3mM-QJOn4h4AaABAg,@Sunnyjoeaaron,Video Games,KIDS CRASHING OUT OVER VIDEO GAMES!,Foltyn Reacts,inches away from falling off 2:51,neutral,neutral,neutral,neutral,inches away falling 2 51
Ugw9YJLr03rJXNWCn6d4AaABAg,@Annnnnnnaaaaaaaaa-w,Video Games,I don't want to play this game 😂 | Funny animation,4M Animation,Se aprende mulheres😂🤣😅😔😕🤣😅,neutral,neutral,neutral,neutral,se aprende mulheres
UgyGrGqz_wsPzZA4rLJ4AaABAg,@ivaneteribeirogomes8622,Video Games,Mario Party 10 Minigames - Mario Vs Peach Vs Luigi Vs Daisy ( Master COM ),JinnaGaming,3ueu8rf🎉,neutral,positive,positive,positive,3ueu8rf
Ugw5TYDe7-M4c0JT6Hx4AaABAg,@zamadepuib3254,Video Games,"If you’re playing video games, then you are a child!",orthodoxnet,"It's a personal view of yours, doesn't mean it's correct or wrong. It is just yours.",neutral,neutral,neutral,neutral,personal view mean correct wrong
UgxS8wA97q0n7JtCbpN4AaABAg,@shamawasif13,Video Games,Mario & Sonic At The Olympic Games Tokyo 2020 All Events New Record Full HD,StartPlayX,Dhsg.    Sazx.        M.  Mt.,neutral,neutral,neutral,neutral,dhsg sazx mt
UgzvWk6GDEtC43ZDSv54AaABAg,@Tyler-s6e,Video Games,Video Games That Inspired Killers,Sambucha,Bamsucha,neutral,neutral,neutral,neutral,bamsucha
UgzM0LjcKvmqOA8qEj14AaABAg,@aishaabduljabbar8925,Video Games,Do Video Games Make You Smarter?,Gohar Khan,Meanwhile Roblox …,neutral,neutral,neutral,neutral,meanwhile roblox
Ugx8Topi0GWHHm-t-e94AaABAg,@hmfan_games,Video Games,Cars 2 The Video Game Mods: Can You Beat Lightning McQueen in These Racing Games,MYLTIMYLT,"Awesome Video..
I think no one can beat Lightning McQueen..👍👍👍",positive,positive,positive,positive,awesome video think one beat lightning mcqueen
UgznJ1hq0dH8JgmUzQt4AaABAg,@Tututhegamer1,Video Games,Peak of Video Game Graphics? KCD2 Looks Insane!,Focus on Gaming,The cave in the menu screen where the waters flowing is sk beautiful like,positive,positive,positive,positive,cave menu screen waters flowing sk beautiful like
UgxZ9b3YJm72IqAj4_B4AaABAg,@thesocialsmokersclub,Video Games,Lana Del Rey - Video Games,LanaDelReyVEVO,August 26 anyone?,neutral,neutral,neutral,neutral,august 26 anyone
UgwvDGl8mnsilJ1R5Gd4AaABAg,@RenderRace,Video Games,How Video Games Evolved in 68 Years 🎮 #shorts,Learn Tech Gaming,"I think that first thing, it was to detect of the energy an circle energy or 1 way energy",neutral,neutral,neutral,neutral,think first thing detect energy circle energy 1 way energy
Ugyr735drjwCPUBL_U14AaABAg,@batmanimal5993,Video Games,Lana Del Rey - Video Games (Lyrics),Lost Panda,This is actually a rock song,neutral,neutral,neutral,neutral,actually rock song
Ugw_sl_o8_T-mcfI6jp4AaABAg,@vincentrobbyrendon3458,Video Games,Tenacious D - Video Games,Tenacious D,There is a gore in the song all the youtubers,neutral,neutral,neutral,neutral,gore song youtubers
Ugw1Tj426hhPU1qBayJ4AaABAg,@NaomiGreen-n6d,Video Games,Cool creative smart fun game videos that you can't miss. #100,Great_Painter,He’s😢peeing,negative,negative,neutral,negative,peeing
Ugz0S7qz8gHRv_dbWFF4AaABAg,@ChaosTheSecond,Video Games,How Video Games Punish Stealers,Sambucha,"“Piracy is a crime”
“DIE”
“Please buy a retail version”",neutral,neutral,neutral,neutral,piracy crime die please buy retail version
Ugw_ShALjeUj_teBaMV4AaABAg,@HawaiianPizza87,Video Games,16 PERFECT 10/10 Games That Will Make You Love Gaming Again!,Playverse Gaming,AI slop,negative,negative,negative,negative,ai slop
UgzUParRiW80aIzUSDl4AaABAg,@VirginieDiez,Video Games,Mario Kart 8 Deluxe - All New DLC Courses (DLC Booster Pack 1),Sirloin,🪻🇬🇧🛀🛁🎰🇬🇧☕️Ⓜ️😇😇😇😇😇😇😇,neutral,positive,positive,positive,
UgxPnw6ZrLGPyUdW4V94AaABAg,@JoseluisReyes-e3t,Video Games,VIDEO GAMES AT 3AM 😝😱 #humor #homealone #babyduck,Packy Films,❤️🐶🦖🐬🐩💙💜🤎🩹,positive,positive,positive,positive,
Ugy2iKaywZIpk1_mEhF4AaABAg,@Buildit2Earnit,Video Games,Horror Games Be Like:  #shorts #horrorgaming #scary,amandaprescottfx,67,neutral,neutral,neutral,neutral,67
Ugwgs-_M_e1OdnEyxpR4AaABAg,@Magic-Micro,Video Games,When you realise Video games are Unrealistic!,Military Might ,Gaming logic never fails to make us laugh!,positive,positive,positive,positive,gaming logic never fails make us laugh
UgxfeYgPVRMiAUQEyG94AaABAg,@efsaneandroidgames4262,Video Games,MXGP 2021 - The Official Motocross Videogame Gameplay,MYLTIMYLT,Great video!,positive,positive,positive,positive,great video
UgzkRkZCZp73nVoIS0d4AaABAg,@CyanWave2,Video Games,POPULAR VIDEO GAMES in LEGO...,TD BRICKS,Everything that you created should be a Lego build,positive,positive,positive,positive,everything created lego build
UgxTV6nBmt-Wc7TTr1Z4AaABAg,@CatsHaveEars,Video Games,10 Best NEW Games To Play In August 2026,Force Gaming,Overall pretty meh with a handful of remakes to top,negative,negative,negative,negative,overall pretty meh handful remakes top
UgxenLXNyavgQU0JwYN4AaABAg,@JustinCho-d4v,Video Games,"Video Games but every ""Games"" is replaced with Frigigigigigigigi",SmilyCookieBone,Flint and sTeEl cHiCkEn JoCkEy i Am sTeVeEeEeEe,neutral,neutral,positive,neutral,flint steel chicken jockey steveeeeeee
UgxeCm38JhcROY10E814AaABAg,@AjayKumar-f2w7c,Video Games,Scania truck driving 4K video | Truck Simulator Ultimate #game #games #truck #simulator #gameplay,THE HIYAA GAMING ,Bhai mujhe support dikhao,neutral,neutral,neutral,neutral,bhai mujhe support dikhao
UgxaxMBDcZNH8PAuZDR4AaABAg,@Mindaugas-Jūratė-Barvm6xg3os7s,Video Games,Video Games - Lana Del Rey - Lyrics,MegaMf97,"Uštai virai limpa 😅 prie manes VIRO 😅Apgailėtinos reklamos😅😅😅
SLAPUKAS 😊",negative,negative,negative,negative,uštai virai limpa prie manes viro apgailėtinos reklamos slapukas
UgzO1TTb5TC41GEj51x4AaABAg,@brickerfis,Video Games,"Retro Game Stick, 4K HDMI #games #gaming #game #retrogaming #retrogames #ps5 #ps4  #gameshorts",Sparrow Industry,Bhai m22,neutral,neutral,neutral,neutral,bhai m22
UgwRwy1Kfrfi00hkhgZ4AaABAg,@serial-designation-v-7,Video Games,Video Games That Were Pulled,Sambucha,What abt the indie incest game it was banned for containing stuff..,neutral,neutral,neutral,neutral,abt indie incest game banned containing stuff
Ugz5bkPHX28-eB_IRmZ4AaABAg,@Ghost2Most-q5h,Video Games,04 - Video Games - Lana Del Rey,Yeyden Zoé Vega,"I only ever listen to underground artists who aren't very well known, but I haven't heard a lana del Rey song that I didn't like",positive,positive,positive,positive,ever listen underground artists well known heard lana del rey song like
UgwHM3CFqIrASOmDtS94AaABAg,@Bluestone0001,Video Games,Video Game Glitches be like… pt. 5 #gaming #shorts,NicsNite,The gmod error is real,neutral,neutral,neutral,neutral,gmod error real
Ugx-b8UNVxh_nXUc7Gl4AaABAg,@ahh_yes_mr_bax,Video Games,The Friend That's Too Good at Video Games,CircleToonsHD,"Memory recovered: was hanging with my boyfriend and his friends and we started playing a fighting game before bar hopping. I had not played it before, but I am an avid gamer anyway. So when I completely dominated my BFs friends (to the delight of my bf), all his friends were angrily demanding I must have played before. 

Made most of them rage quit. Still had a great night out and we all got along well, they just didn’t play games with me anymore lol",positive,positive,positive,positive,memory recovered hanging boyfriend friends started playing fighting game bar hopping played avid gamer anyway completely dominated bfs friends delight bf friends angrily demanding must played made rage quit still great night got along well play games anymore lol
UgzR455TSnjqs4j0XgV4AaABAg,@SarukKhan-n1z,Video Games,Gaming in Year 2067,Adhemz,"Bhai mera naam Shubham hai,               agar aap Mein Dam Hai to, launchpad se 20 m duri ka loot karke aapko 5 bande Ko kil karna hai,     agar yah challenge complete kiya to 10 bande aapko turant subscribe Karega❤❤",neutral,neutral,neutral,neutral,bhai mera naam shubham hai agar aap mein dam hai launchpad se 20 duri ka loot karke aapko 5 bande ko kil karna hai agar yah challenge complete kiya 10 bande aapko turant subscribe karega
UgwyJZhQRmn5FoZETld4AaABAg,@teclianoishtar3004,Video Games,Your man is a 🚩 if he plays these video games,JourdanGames,The Destiny 2 flag aged badly 🤣.,negative,negative,positive,negative,destiny 2 flag aged badly
UgxPutZ279CuzS9ywNB4AaABAg,@lauratomei1903,Video Games,Why you should never play video games in class #shorts,Zach King,"He doens'tneedoscar, oscar neeas nim.",positive,positive,positive,positive,doens tneedoscar oscar neeas nim
UgzPKy-PdEIVf78uxLh4AaABAg,@Anku-p6p,Video Games,Ramp Car Racing - Car Racing 3D - Android Gameplay,Gaming aadii ,https://youtube.com/shorts/Cuxt3zFQLPg?si=hFjwsKVKwyvyfVdH,neutral,neutral,neutral,neutral,
Ugy_O4W2mTlyORYM0YF4AaABAg,@Gi0ee_bura12,Video Games,This goes hard.👀 #gaming #starwars #darthvader #videogames #trending #shorts #lightsaber #4k #jedi,Bloooski,what is the game’s name,neutral,neutral,neutral,neutral,game name
Ugxzi6VarIMTwQjm4dR4AaABAg,@OVERHE4TED,Video Games,Lana Del Rey - Video Games (Piano Karaoke),Sing2Piano | Piano Karaoke Instrumentals,I’m trying to rewrite some of it so I can sing it for my school talent show,positive,neutral,neutral,neutral,trying rewrite sing school talent show
Ugz5tSRHxJ9dA7Cw8gd4AaABAg,@Tuna_Fish_257,Video Games,KIDS CRASHING OUT OVER VIDEO GAMES!,Foltyn Reacts,I Don't Murder The TV Bro,neutral,neutral,neutral,neutral,murder tv bro
UgzvrKhII2T7ujxJBdZ4AaABAg,@JoelAmorim-w9z,Video Games,I don't want to play this game 😂 | Funny animation,4M Animation,😂😂😂😂😂😂😂😂😂,positive,positive,positive,positive,
Ugx9k6IWNcpihocJIlV4AaABAg,@Brody-i8x,Video Games,Mario Party 10 Minigames - Mario Vs Peach Vs Luigi Vs Daisy ( Master COM ),JinnaGaming,Shhgeeegh,neutral,neutral,neutral,neutral,shhgeeegh
UgxwKDIymIXBGI2WFuB4AaABAg,@brothersean1060,Video Games,"If you’re playing video games, then you are a child!",orthodoxnet,Facts,positive,positive,negative,positive,facts
UgwPMDGgnO_8oSEgv0R4AaABAg,@GuliHamidova-s5t,Video Games,Mario & Sonic At The Olympic Games Tokyo 2020 All Events New Record Full HD,StartPlayX,morning X Sonic,neutral,neutral,neutral,neutral,morning x sonic
UgxoBv2rRkQEFJRm3FN4AaABAg,@SirslimyYT,Video Games,Video Games That Inspired Killers,Sambucha,This is why every parent on the world says video games are bad,negative,negative,negative,negative,every parent world says video games bad
Ugy75iz_RccGRPfqerV4AaABAg,@egnoyonff3855,Video Games,Do Video Games Make You Smarter?,Gohar Khan,I HAVE LEARN MANY THINGS FROM MIMECRAFT,positive,positive,positive,positive,learn many things mimecraft
Ugwhy8edqKzrY5QBBmh4AaABAg,@Alexandrredirect,Video Games,Cars 2 The Video Game Mods: Can You Beat Lightning McQueen in These Racing Games,MYLTIMYLT,"Nice, new holley Caixadibrita Estilizada Race car number 7 link 400-500 Subscribers finished, Original Racer holley number 7",positive,positive,positive,positive,nice new holley caixadibrita estilizada race car number 7 link 400 500 subscribers finished original racer holley number 7
Ugyj0zMUn6q8aW3NsY94AaABAg,@NallaBeatmaker,Video Games,Peak of Video Game Graphics? KCD2 Looks Insane!,Focus on Gaming,Yes there is diff bw realistic and beautiful,neutral,neutral,neutral,neutral,yes diff bw realistic beautiful
UgznsIqy6HNKsmBrz7V4AaABAg,@Muimitokito,Video Games,Lana Del Rey - Video Games,LanaDelReyVEVO,"Would you still believe that anyone now is still listening to her old song. Her songs are amazing. 
Anyone in August 2026?",positive,positive,positive,positive,would still believe anyone still listening old song songs amazing anyone august 2026
UgySjuvNUQZsmSEuvup4AaABAg,@ChristianBock-m5b,Video Games,How Video Games Evolved in 68 Years 🎮 #shorts,Learn Tech Gaming,Most Wanted 2012 Mentioned!!!!,positive,positive,positive,positive,wanted 2012 mentioned
Ugwes9suIFBOnom0pAp4AaABAg,@Butch-w3x,Video Games,Lana Del Rey - Video Games (Lyrics),Lost Panda,I wanna make out with her velvety voice.lol❤❤❤,positive,positive,positive,positive,wanna make velvety voice lol
UgzvMvPUGRzD0MTX1pp4AaABAg,@AdamDarbyshire-u2p3b,Video Games,Tenacious D - Video Games,Tenacious D,It's it funny 0:58,positive,positive,positive,positive,funny 0 58
